State,County,Sub/Urb,HH_Size,Tenure,HH_Income,Supp_Weight,Relationship,Weight,Age,Education,Marital,Person_Income,Year
34,45940,1,2,1,29000,177834,1,3404.73,36,39,7,29000,2006
34,45940,1,4,1,99800,177115,1,0.0,45,43,1,65000,2006
34,45940,1,3,1,38624,230300,1,0.0,45,39,5,29276,2006
34,45940,2,4,1,115000,170513,1,2632.58,41,39,1,55000,2006
34,45940,1,2,1,52438,197331,1,4470.44,40,40,7,44000,2006
34,45940,2,1,2,150000,124607,2,3974.57,36,44,5,150000,2006
34,45940,2,4,2,44444,156276,1,4031.93,17,37,7,1000,2006
34,47220,4,3,1,89600,125767,1,2876.67,61,40,1,39600,2006
34,47220,4,2,1,75000,300101,1,3130.78,55,40,1,57000,2006
34,47220,4,6,2,50000,168265,1,2772.1,47,41,5,24000,2006
34,47220,4,1,1,21409,313710,2,3010.1,85,39,4,21409,2006
34,47220,4,2,1,26226,313710,1,2899.32,85,35,1,16024,2006
34,47220,4,5,1,349898,162788,1,3127.95,48,44,1,329207,2006
34,47220,4,2,1,160000,162018,1,3433.36,62,45,1,50000,2006
34,47220,4,1,2,14242,284469,2,3021.66,85,39,4,14242,2006
34,47220,4,4,2,89163,179289,1,3498.56,58,43,1,20000,2006
34,47220,4,1,2,12355,284469,2,3021.66,85,39,4,12355,2006
34,47220,4,1,2,8498,160038,2,2591.41,65,40,7,8498,2006
34,47220,4,1,2,6938,309718,2,2814.82,72,38,5,6938,2006
34,47220,4,1,2,45144,234768,2,2864.31,37,43,7,45144,2006
34,47220,4,4,1,72050,149817,1,3254.67,49,37,1,40025,2006
34,47220,4,1,1,8749,274748,2,3005.33,42,35,7,8749,2006
34,47220,4,5,1,85000,160177,1,3231.72,35,40,1,70000,2006
34,47220,4,1,1,62100,265125,2,2949.28,56,41,7,62100,2006
34,47220,4,2,1,57474,149865,1,2319.82,80,33,6,17474,2006
34,47220,4,5,2,117962,173877,1,3100.08,56,36,4,40500,2006
34,47220,4,2,1,22308,135662,1,2390.41,76,36,1,15718,2006
34,47220,4,1,1,9600,193490,2,0.0,66,33,4,9600,2006
34,47220,4,2,1,53000,154808,1,0.0,61,34,4,18000,2006
34,47220,4,2,2,62000,204325,1,0.0,42,38,1,22000,2006
34,47220,4,3,1,43752,170287,1,0.0,51,39,5,23740,2006
34,47220,4,3,1,30000,221422,1,0.0,43,39,7,30000,2006
34,47220,4,3,1,55630,126710,1,0.0,47,39,1,42065,2006
34,47220,4,3,1,175100,185425,1,3155.29,48,43,1,96300,2006
34,47220,4,3,1,93200,193811,1,3071.04,65,39,1,32600,2006
34,47220,4,5,1,99540,187852,1,2172.03,49,37,1,1500,2006
34,47220,4,2,1,0,117750,1,3088.8,20,40,7,0,2006
34,47220,4,3,1,48480,182375,1,3194.29,18,36,7,5200,2006
34,47220,4,1,2,8525,155358,2,1923.69,58,39,7,8525,2006
34,47220,4,1,2,53343,157921,2,3116.66,57,43,5,53343,2006
34,47220,4,2,2,14236,130169,1,2779.51,70,36,1,7238,2006
34,47220,4,4,2,30972,146187,1,3942.06,37,39,1,22001,2006
34,10900,2,1,1,52000,352392,2,3497.69,41,39,5,52000,2007
34,10900,2,5,1,80226,155192,1,2784.31,46,40,1,10218,2007
34,10900,2,1,1,56963,287851,2,2739.38,55,37,5,56963,2007
34,10900,2,1,1,64597,291203,2,2989.88,51,44,7,64597,2007
34,10900,2,2,2,68752,273304,1,2883.99,71,43,1,23176,2007
34,10900,2,2,1,38779,308460,1,3059.07,80,39,1,12778,2007
34,10900,2,1,2,3289,151890,2,3175.84,54,39,7,3289,2007
34,10900,2,3,2,84000,293445,1,3182.04,33,41,1,22000,2007
34,10900,2,3,1,19345,277056,1,3171.57,59,43,1,2839,2007
34,10900,2,2,1,99876,259529,1,3300.09,66,40,1,37869,2007
34,10900,2,4,1,68344,159631,1,3038.11,49,40,6,21482,2007
34,10900,2,2,1,177000,277056,1,3171.57,56,44,1,151000,2007
34,10900,2,2,1,33324,276233,1,3032.96,73,40,1,23862,2007
34,10900,2,3,1,59868,269075,1,2633.05,55,39,1,0,2007
34,10900,2,3,1,109925,122597,1,0.0,47,42,1,96125,2007
34,10900,2,2,2,10220,168548,1,0.0,33,43,7,10220,2007
34,10900,2,5,1,115333,160252,1,0.0,55,39,1,46152,2007
34,10900,2,3,1,100166,145154,1,0.0,53,39,1,100003,2007
34,12100,4,4,1,156200,168664,1,3251.61,42,43,1,70100,2007
34,12100,4,2,1,114032,290985,1,3497.69,43,43,1,24000,2007
34,12100,4,4,1,100000,209463,1,2819.54,50,43,1,60000,2007
34,12100,4,1,1,100000,136374,2,2984.53,47,40,5,100000,2007
34,12100,4,4,1,116100,183525,1,3857.88,34,43,1,75100,2007
34,12100,4,3,3,45100,173087,1,3504.92,35,38,3,45100,2007
34,12100,4,4,2,60000,188082,1,3365.11,33,39,1,30000,2007
34,12100,4,9,2,35000,193588,1,3149.37,37,40,1,35000,2007
34,12100,4,1,2,11964,282275,2,2876.85,48,40,7,11964,2007
34,12100,4,1,2,80005,278654,2,2968.7,32,43,7,80005,2007
34,12100,4,1,2,4662,299576,2,2970.97,85,36,4,4662,2007
34,12100,4,1,2,9841,158047,2,2807.59,65,39,4,9841,2007
34,12100,4,1,2,7236,259891,2,2686.32,42,39,7,7236,2007
34,12100,4,1,2,3738,282251,2,2894.42,62,40,7,3738,2007
34,12100,4,2,1,80823,277056,1,2851.15,58,41,5,73077,2007
34,12100,4,5,1,31958,167159,1,3011.87,58,39,5,26002,2007
34,12100,4,3,1,170712,285810,1,2936.63,61,39,1,45000,2007
34,12100,4,2,1,90000,269075,1,2633.05,59,43,5,77000,2007
34,12100,4,5,1,45000,171281,1,2982.81,52,39,1,25000,2007
34,12100,4,1,1,150201,301245,2,3051.46,31,46,7,150201,2007
34,12100,4,5,1,74000,148567,1,2768.89,49,44,1,45000,2007
34,12100,4,4,1,117167,133193,1,2527.18,44,42,5,50064,2007
34,12100,4,4,1,108262,168219,1,3533.4,36,46,1,100231,2007
34,12100,4,4,1,145700,155192,1,2518.87,53,39,1,73450,2007
34,12100,4,3,1,208200,303812,1,3047.16,42,43,1,88100,2007
34,12100,4,3,1,150219,133193,1,2527.18,43,42,5,150219,2007
34,12100,4,2,2,38450,140610,1,2588.7,36,40,5,38450,2007
34,12100,4,5,2,0,234818,1,2380.81,20,35,7,0,2007
34,12100,4,1,2,35000,127202,2,3196.52,46,39,7,35000,2007
34,12100,4,4,1,67000,133193,1,2935.83,40,39,1,40000,2007
34,12100,4,1,1,45000,249737,2,2527.18,41,40,7,45000,2007
34,12100,4,1,1,55100,289903,2,2909.28,53,43,6,55100,2007
34,12100,4,3,2,55000,141111,1,0.0,39,42,1,30000,2007
34,12100,4,2,2,97520,131434,1,0.0,32,40,5,50000,2007
34,12100,4,1,2,10182,200011,2,0.0,69,34,5,10182,2007
34,12100,4,1,2,4200,200011,2,0.0,85,34,5,4200,2007
34,12100,4,6,1,53000,169103,1,0.0,47,39,1,40000,2007
34,12100,4,5,1,103514,165772,1,0.0,50,39,1,38730,2007
34,12100,4,5,1,102000,263581,1,0.0,18,37,7,0,2007
34,12100,4,2,1,16800,162210,2,0.0,56,39,7,0,2007
34,12100,4,3,1,89520,148927,1,0.0,38,39,1,14520,2007
34,12100,4,4,1,83000,234443,1,0.0,34,43,1,33000,2007
34,12100,4,2,1,53594,177498,1,0.0,37,42,7,48594,2007
34,12100,4,4,1,126100,152851,1,0.0,44,43,1,70050,2007
34,12100,4,6,1,107000,156762,1,0.0,45,39,1,0,2007
34,12100,4,1,2,30000,188181,2,0.0,56,39,7,30000,2007
34,12100,4,3,1,91980,167169,1,0.0,40,43,1,41940,2007
34,12100,4,5,1,83000,167169,1,0.0,40,40,1,28000,2007
34,12100,4,3,1,52000,158851,1,0.0,47,40,5,39000,2007
34,12100,4,4,1,90000,158851,1,0.0,52,40,1,60000,2007
34,12100,4,4,2,20000,179315,1,0.0,44,39,1,0,2007
34,12100,4,3,2,59000,139508,1,0.0,21,39,7,35000,2007
34,12100,4,1,2,8382,165760,2,0.0,71,40,4,8382,2007
34,12100,4,2,1,15001,191037,1,0.0,40,43,1,15001,2007
34,12100,4,4,1,70000,154917,1,0.0,46,44,1,40000,2007
34,35620,2,1,2,54200,222187,2,4113.26,34,44,7,54200,2007
34,35620,2,2,1,50670,143929,1,2323.17,55,43,1,44335,2007
34,35620,2,1,1,34900,290985,2,2784.31,47,44,7,34900,2007
34,35620,2,2,1,46620,169562,1,2323.17,64,43,1,34935,2007
34,35620,2,1,1,93694,169562,2,3108.16,59,44,7,93694,2007
34,35620,2,2,1,40000,294732,2,2879.33,64,44,7,6000,2007
34,35620,2,3,1,83323,209463,1,3695.81,45,44,1,65823,2007
34,35620,2,3,1,120100,143929,1,2708.45,50,39,1,50050,2007
34,35620,2,4,1,169810,143929,1,2323.17,59,39,1,119805,2007
34,35620,2,2,1,72419,284588,1,2637.14,60,39,1,42419,2007
34,35620,2,3,1,108789,166018,1,3695.81,47,43,1,50581,2007
34,35620,2,3,2,110000,284765,1,2518.87,52,42,1,50000,2007
34,35620,2,4,1,168216,294732,1,2879.33,64,39,1,34097,2007
34,35620,2,1,1,31107,276494,2,2681.54,85,39,5,31107,2007
34,35620,2,5,1,109010,121188,1,3482.06,54,40,1,57000,2007
34,35620,2,1,1,65637,282275,2,2876.85,49,43,7,65637,2007
34,35620,2,1,1,53165,273994,2,2799.48,48,43,7,53165,2007
34,35620,2,1,1,55474,280539,2,2675.77,61,39,5,55474,2007
34,35620,2,2,1,28182,280071,1,2553.28,65,44,1,20982,2007
34,35620,2,5,1,63146,164953,1,3310.13,38,43,1,573,2007
34,35620,2,4,1,95338,125456,1,3201.26,50,39,1,40169,2007
34,35620,2,4,1,163300,158430,1,2799.48,46,43,1,150150,2007
34,35620,2,2,1,28141,280071,1,2858.85,68,39,1,1500,2007
34,35620,2,6,1,118000,131372,1,3169.01,49,40,1,75000,2007
34,35620,2,5,1,88324,164953,1,3310.13,38,40,1,17416,2007
34,35620,2,2,1,132356,339919,1,3357.0,63,44,1,57250,2007
34,35620,2,4,1,98141,150547,1,2876.85,47,39,1,48060,2007
34,35620,2,4,1,102012,125456,1,2876.85,46,40,1,32000,2007
34,35620,2,2,1,79918,267598,1,2765.98,42,43,7,50200,2007
34,35620,2,1,1,27301,286426,2,2925.35,80,39,4,27301,2007
34,35620,2,2,1,95500,277056,1,2851.15,57,39,1,19250,2007
34,35620,2,3,1,101000,165437,1,3928.34,42,43,1,40500,2007
34,35620,2,2,1,235352,282905,1,2897.5,50,43,1,90176,2007
34,35620,2,1,1,6789,286426,2,2925.35,77,40,4,6789,2007
34,35620,2,2,1,39446,159631,1,3038.11,47,43,5,39446,2007
34,35620,2,1,1,21559,286426,2,2925.35,85,40,4,21559,2007
34,35620,2,1,1,55938,286426,2,2925.35,85,43,4,55938,2007
34,35620,2,4,1,565420,159631,1,3503.8,52,43,1,501474,2007
34,35620,2,2,1,160000,134896,1,2611.4,30,44,1,109000,2007
34,35620,2,4,1,490028,150883,1,3503.8,52,45,1,458028,2007
34,35620,2,2,2,87500,314545,2,2931.29,28,40,7,42500,2007
34,35620,2,2,2,65200,303516,1,2931.29,29,39,1,31300,2007
34,35620,2,2,2,35382,154270,1,2456.25,76,39,5,25200,2007
34,35620,2,6,1,55030,263644,1,4145.15,39,39,1,20015,2007
34,35620,2,6,2,134932,119329,1,3196.52,47,41,1,95016,2007
34,35620,2,6,2,57100,246901,1,2710.55,40,33,3,0,2007
34,35620,2,5,2,56003,117315,1,2985.22,43,37,1,40000,2007
34,35620,2,5,1,164039,156477,1,2836.85,47,43,1,131471,2007
34,35620,2,2,1,89600,269075,1,2633.05,56,44,1,9550,2007
34,35620,2,2,2,26926,272647,2,2709.16,52,42,7,6505,2007
34,35620,2,4,1,112193,269075,1,2909.28,53,39,1,70843,2007
34,35620,2,3,2,53056,145412,1,2709.16,52,43,5,45232,2007
34,35620,2,2,2,74649,112758,1,2819.82,34,40,7,55721,2007
34,35620,2,1,2,95838,273482,2,2629.21,76,43,5,95838,2007
34,35620,2,2,2,56340,273482,1,2809.36,77,43,1,49562,2007
34,35620,2,2,2,75000,170830,1,2812.84,54,43,1,75000,2007
34,35620,2,2,1,239146,274955,2,2515.54,63,46,5,140200,2007
34,35620,2,2,1,24001,290985,2,2899.25,46,39,5,24001,2007
34,35620,2,2,1,160370,274955,1,2637.14,62,43,1,87685,2007
34,35620,2,2,1,80000,344109,2,3497.69,41,41,5,80000,2007
34,35620,2,1,2,52072,346202,2,3533.4,39,43,7,52072,2007
34,35620,2,1,2,54425,280584,2,2515.54,64,43,5,54425,2007
34,35620,2,1,1,441528,269261,2,2518.87,53,43,7,441528,2007
34,35620,2,1,2,83460,346202,2,3533.4,35,42,7,83460,2007
34,35620,2,2,1,96300,143929,1,2323.17,55,44,1,60000,2007
34,35620,2,2,1,65000,274955,1,2631.89,56,42,1,34000,2007
34,35620,2,2,1,164302,284765,1,2756.25,52,43,1,77151,2007
34,35620,2,1,1,4737,276494,2,2681.54,79,39,4,4737,2007
34,35620,2,3,1,89566,284588,1,2631.89,56,38,1,60506,2007
34,35620,2,2,1,70495,266287,1,2503.46,73,37,4,70146,2007
34,35620,2,3,1,51451,135136,1,2734.51,61,38,1,12896,2007
34,35620,2,1,2,46440,128563,2,2950.04,32,38,7,46440,2007
34,35620,2,4,2,88365,292655,1,3903.61,35,38,1,24000,2007
34,35620,2,4,2,34800,121188,1,2576.39,45,43,1,800,2007
34,35620,2,1,2,12246,179147,2,3691.6,71,39,4,12246,2007
34,35620,2,4,2,120002,148616,1,2968.7,30,39,5,52000,2007
34,35620,2,1,1,32400,170978,2,3675.0,34,43,7,32400,2007
34,35620,2,3,1,100050,175595,1,2968.7,33,44,1,100025,2007
34,35620,2,1,1,10000,209119,2,3192.83,50,43,7,10000,2007
34,35620,2,3,1,78000,130452,1,3147.81,36,43,1,75000,2007
34,35620,2,1,1,57321,308460,2,3059.07,85,39,4,57321,2007
34,35620,2,5,1,148706,114542,1,2515.19,48,43,1,50000,2007
34,35620,2,2,1,52432,151890,1,3175.84,52,43,7,52432,2007
34,35620,2,6,2,96792,163563,1,3331.98,16,37,7,720,2007
34,35620,2,3,1,67032,158430,1,2799.48,45,39,1,22016,2007
34,35620,2,4,1,68005,170978,1,3675.0,30,43,1,5,2007
34,35620,2,1,1,54000,329240,2,3660.78,29,43,7,54000,2007
34,35620,2,3,1,55011,311818,1,2739.38,59,35,1,55006,2007
34,35620,2,2,1,75870,280539,1,2675.77,60,44,7,52500,2007
34,35620,2,2,2,127032,282275,1,2876.85,48,41,1,55016,2007
34,35620,2,2,2,117000,283030,2,2936.04,24,42,7,79000,2007
34,35620,2,2,1,151002,303516,1,2881.05,29,44,1,66002,2007
34,35620,2,3,1,123621,159631,1,3038.11,48,43,1,79323,2007
34,35620,2,2,1,27324,286426,1,3296.18,80,40,1,14262,2007
34,35620,2,2,1,137804,299416,1,2925.35,72,40,1,66202,2007
34,35620,2,4,1,440644,141142,1,2520.48,35,44,1,439086,2007
34,35620,2,2,1,84016,277056,1,2851.15,57,43,5,84016,2007
34,35620,2,5,1,438328,141142,1,2520.48,39,43,1,437928,2007
34,35620,2,4,1,449950,159631,1,3744.73,48,39,1,438739,2007
34,35620,2,3,1,93373,150883,1,2897.5,50,43,1,13176,2007
34,35620,2,1,1,36670,286426,2,2925.35,85,34,4,36670,2007
34,35620,2,4,1,68248,116188,1,2618.27,48,43,1,26127,2007
34,35620,2,1,2,71463,297271,2,2931.29,29,43,7,71463,2007
34,35620,2,1,2,14700,128846,2,2839.82,40,39,5,14700,2007
34,35620,2,1,2,9175,276233,2,2753.8,65,45,5,9175,2007
34,35620,2,2,2,48731,172644,2,2845.36,46,36,6,13000,2007
34,35620,2,1,2,10749,276233,2,2753.8,67,39,4,10749,2007
34,35620,2,1,1,39000,289903,2,2909.28,51,43,7,39000,2007
34,35620,2,4,1,76662,133193,1,2935.83,44,45,1,75081,2007
34,35620,2,1,1,19224,298055,2,2944.62,72,40,4,19224,2007
34,35620,2,2,1,65500,298055,1,2809.36,73,44,1,55650,2007
34,35620,2,4,1,98122,147324,1,3070.14,72,42,1,56393,2007
34,35620,2,5,1,66032,119329,1,2551.25,46,43,1,1131,2007
34,35620,2,1,1,11295,298055,2,2944.62,73,39,4,11295,2007
34,35620,2,4,1,113500,156477,1,2604.28,49,43,1,55250,2007
34,35620,2,3,1,133022,137244,1,0.0,40,44,1,88011,2007
34,35620,2,2,2,8232,123787,1,0.0,39,39,5,8232,2007
34,35620,2,4,1,114906,125136,1,0.0,56,44,5,26000,2007
34,35620,2,4,1,100010,109443,1,0.0,31,43,1,100010,2007
34,35620,2,1,2,23277,127122,2,0.0,68,43,4,23277,2007
34,35620,2,3,1,176437,137244,1,0.0,35,43,1,115546,2007
34,35620,2,4,2,42000,167347,1,0.0,28,35,5,42000,2007
34,35620,2,5,2,59686,160268,1,0.0,52,39,5,28000,2007
34,35620,2,5,1,55158,138619,1,0.0,48,39,5,23158,2007
34,35620,2,2,2,74320,137647,1,0.0,43,39,5,71200,2007
34,35620,2,5,2,82100,137647,1,0.0,41,43,1,70300,2007
34,35620,2,6,2,20300,105499,1,0.0,36,34,1,20300,2007
34,35620,2,1,2,66849,134218,2,0.0,46,39,6,66849,2007
34,35620,2,2,1,517604,181798,1,0.0,36,44,1,441566,2007
34,35620,2,3,1,127000,260110,1,0.0,28,44,1,62500,2007
34,35620,2,2,1,145932,199516,1,0.0,57,43,1,90818,2007
34,35620,2,5,1,86040,159155,1,0.0,29,43,1,2020,2007
34,35620,2,3,1,130000,198299,1,0.0,62,43,1,50000,2007
34,35620,2,5,1,132230,155647,1,0.0,54,43,1,126,2007
34,35620,2,3,1,164642,153626,1,0.0,53,43,1,84221,2007
34,35620,2,4,1,100395,240313,1,0.0,41,41,5,73231,2007
34,35620,2,4,1,52000,162107,1,0.0,50,43,1,52000,2007
34,35620,2,4,1,72616,176067,1,0.0,36,43,1,1308,2007
34,35620,2,2,2,126710,197740,1,0.0,59,40,1,55920,2007
34,35620,2,3,1,111650,148366,1,0.0,37,39,1,12000,2007
34,35620,2,3,1,30025,165137,1,0.0,34,43,1,30025,2007
34,35620,2,2,2,52000,148927,1,0.0,37,44,5,52000,2007
34,35620,2,3,2,12822,167169,1,0.0,40,39,5,12822,2007
34,35620,2,2,2,11991,154592,1,0.0,66,39,4,11991,2007
34,35620,2,3,1,85264,168436,1,0.0,46,43,1,40134,2007
34,35620,2,4,1,112300,177967,1,0.0,46,43,1,90200,2007
34,35620,2,4,1,140000,193648,1,0.0,30,39,1,74500,2007
34,35620,2,2,2,8000,165144,1,0.0,43,43,5,8000,2007
34,35620,2,2,2,-13058,157036,1,0.0,50,39,1,4800,2007
34,35620,2,4,1,130924,199004,1,0.0,49,43,1,120323,2007
34,35620,2,4,1,150000,148121,1,0.0,49,39,1,100000,2007
34,35620,2,3,1,158859,150280,1,0.0,50,43,1,104646,2007
34,35620,2,1,2,71591,127156,2,0.0,51,42,7,71591,2007
34,35620,2,2,1,140002,129839,1,0.0,35,39,1,90002,2007
34,35620,2,4,1,30200,209092,1,0.0,43,46,1,200,2007
34,35620,2,4,1,36169,144604,1,0.0,51,43,1,30317,2007
34,35620,2,3,2,34000,129839,1,0.0,35,39,7,34000,2007
34,35620,2,7,2,31400,146383,1,0.0,57,39,4,0,2007
34,35620,2,3,2,25900,134788,1,0.0,44,39,5,20300,2007
34,35620,2,2,1,600,197245,1,3014.55,45,43,1,600,2007
34,35620,2,1,1,47766,284588,2,2830.22,60,44,7,47766,2007
34,35620,2,2,1,81069,274955,1,2334.22,76,46,1,30562,2007
34,35620,2,2,1,166181,316244,1,3497.69,43,43,1,115181,2007
34,35620,1,5,2,30500,139407,1,3423.76,51,34,1,0,2007
34,35620,2,4,2,46768,214698,1,3744.13,44,39,1,46259,2007
34,35620,2,1,2,30102,172875,2,2453.1,46,40,7,30102,2007
34,35620,2,4,2,39802,193588,1,3149.37,35,39,7,36802,2007
34,35620,2,1,2,20000,142097,2,2515.19,45,39,3,20000,2007
34,35620,1,1,2,50000,213363,2,3874.59,30,39,7,50000,2007
34,35620,1,8,2,26000,167896,1,3325.93,50,39,1,0,2007
34,35620,1,1,2,12000,167896,2,2382.46,46,39,4,12000,2007
34,35620,1,3,2,79940,192687,1,3160.25,40,40,7,79040,2007
34,35620,1,3,2,116900,343620,1,3048.73,30,40,1,53800,2007
34,35620,1,4,1,60000,114932,1,2316.94,39,39,5,60000,2007
34,35620,1,4,2,13388,162345,1,2925.13,57,39,4,6088,2007
34,35620,2,2,1,100124,299416,1,3144.32,73,44,1,53062,2007
34,35620,2,3,1,160250,303516,1,2881.05,29,43,1,0,2007
34,35620,2,4,1,70545,167159,1,3011.87,55,44,5,55491,2007
34,35620,2,3,1,202484,141142,1,2520.48,37,45,1,102242,2007
34,35620,2,5,1,125862,141142,1,2518.01,36,43,1,781,2007
34,35620,2,4,1,192204,147763,1,3171.57,57,44,1,100750,2007
34,35620,1,2,2,3160,189916,1,3133.51,36,39,4,3160,2007
34,35620,1,2,2,11022,192687,1,3160.25,42,36,7,4800,2007
34,35620,1,2,2,600,189916,1,3133.51,39,37,7,0,2007
34,35620,1,3,2,38025,143508,1,2769.03,57,34,7,15025,2007
34,35620,1,2,2,126015,125135,1,2758.04,41,43,7,76015,2007
34,35620,1,2,2,95000,257020,1,2445.49,38,39,1,65000,2007
34,35620,1,2,2,17256,149827,1,2385.51,69,34,1,8478,2007
34,35620,1,1,2,22046,217797,2,4025.77,38,40,7,22046,2007
34,35620,1,1,2,25000,106574,2,2632.49,40,39,6,25000,2007
34,35620,1,2,2,18500,101358,1,2312.24,22,37,1,2500,2007
34,35620,1,2,2,71069,115775,1,2899.25,43,34,3,35000,2007
34,35620,1,2,2,15000,109511,1,2738.61,31,39,6,15000,2007
34,35620,1,1,2,41442,326176,2,2749.04,65,43,6,41442,2007
34,35620,1,1,2,12000,203515,2,2937.09,57,39,4,12000,2007
34,35620,1,1,2,26102,317822,2,2607.12,67,40,6,26102,2007
34,35620,2,1,2,26120,174532,2,2684.43,67,40,6,26120,2007
34,35620,2,2,1,11362,179119,2,2830.56,65,43,7,5862,2007
34,35620,2,1,1,23798,209549,2,3024.19,64,39,4,23798,2007
34,35620,2,1,1,75085,290985,2,2784.31,49,44,7,75085,2007
34,35620,2,3,2,155060,191376,1,3816.97,24,40,7,65035,2007
34,35620,2,1,2,20000,175668,2,2830.56,73,46,5,20000,2007
34,35620,2,5,1,55000,183525,1,3799.47,34,36,1,0,2007
34,35620,2,2,1,244367,274955,1,2637.14,60,44,1,201367,2007
34,35620,2,1,1,39345,294732,2,2879.33,63,44,7,39345,2007
34,35620,2,3,1,278688,274955,1,2708.17,57,39,1,29871,2007
34,35620,2,1,2,10708,276494,2,2681.54,80,39,7,10708,2007
34,35620,2,1,2,760,276494,2,2681.54,77,39,4,760,2007
34,35620,2,1,2,52029,360918,2,3857.88,33,39,7,52029,2007
34,35620,2,1,2,23072,276494,2,2681.54,78,39,4,23072,2007
34,35620,1,2,2,29005,335878,1,3912.23,25,36,7,14000,2007
34,35620,1,4,2,128139,282605,1,2704.12,47,40,1,50323,2007
34,35620,1,4,2,28928,131139,1,2959.4,43,39,5,28928,2007
34,35620,1,1,2,8262,152722,2,3738.82,72,33,5,8262,2007
34,35620,2,2,1,10570,162733,1,3038.52,72,39,1,7950,2007
34,35620,2,3,2,0,362977,1,3149.37,38,43,7,0,2007
34,35620,2,2,1,50064,162733,1,3038.52,71,43,1,47914,2007
34,35620,2,4,2,13104,241522,1,3692.82,35,43,1,13104,2007
34,35620,2,1,2,57000,206736,2,3744.13,40,44,7,57000,2007
34,35620,2,1,1,70000,192471,2,2615.29,63,40,4,70000,2007
34,35620,2,2,1,73200,172875,1,3744.13,42,39,1,31200,2007
34,35620,2,4,1,461648,156504,1,3182.04,33,43,1,24060,2007
34,35620,2,2,1,15116,308460,1,3059.07,80,43,4,13502,2007
34,35620,2,2,1,160700,136911,2,3376.58,28,45,7,110700,2007
34,35620,2,4,1,70900,158430,1,2799.48,49,44,1,60500,2007
34,35620,2,2,1,40872,308460,1,2916.81,80,40,1,25986,2007
34,35620,2,2,1,164076,280071,1,2435.5,76,43,1,88868,2007
34,35620,2,6,1,102658,158430,1,2799.48,45,40,1,90024,2007
34,35620,2,4,1,166808,164953,1,2991.82,38,39,1,93404,2007
34,35620,2,4,1,114891,175595,1,2968.7,32,43,1,112091,2007
34,35620,2,4,2,76690,267598,1,2765.98,40,39,7,10050,2007
34,35620,2,2,1,87052,282275,1,2811.61,50,39,1,60030,2007
34,35620,2,2,1,105700,309288,1,2968.7,32,45,1,56200,2007
34,35620,1,2,2,60517,147515,1,3084.38,54,36,1,20180,2007
34,35620,1,2,1,44848,299576,1,2970.97,78,40,1,6150,2007
34,35620,1,3,1,81000,129882,2,3057.15,35,36,7,33000,2007
34,35620,1,5,2,25100,113835,1,3198.94,51,39,7,25000,2007
34,35620,1,2,2,120585,137077,2,2445.49,38,43,7,102230,2007
34,35620,1,6,2,48500,189916,1,3133.51,35,39,1,18500,2007
34,35620,1,4,1,36200,104500,1,2318.53,63,39,5,25000,2007
34,35620,2,4,1,85372,146327,1,2809.42,34,39,5,45072,2007
34,35620,2,2,1,104903,278563,1,2768.89,46,40,5,104903,2007
34,35620,2,1,2,5367,273482,2,2629.21,80,34,3,5367,2007
34,35620,2,5,1,116000,140610,1,2983.65,38,39,1,78000,2007
34,35620,2,3,1,4920,133193,1,2527.18,41,35,7,4920,2007
34,35620,2,3,1,134660,109734,1,2710.55,42,44,1,69080,2007
34,35620,2,3,1,194275,249737,1,2935.83,40,44,1,105681,2007
34,35620,2,3,1,82115,249737,1,2527.18,41,44,1,50115,2007
34,35620,1,1,2,0,217797,2,4025.77,38,39,7,0,2007
34,35620,1,6,2,44000,218218,1,3875.35,41,37,7,13500,2007
34,35620,1,2,2,10000,201817,1,3537.6,41,39,1,0,2007
34,35620,1,1,2,0,408369,2,4025.77,38,37,7,0,2007
34,35620,2,2,1,15000,137244,1,0.0,37,37,5,15000,2007
34,35620,1,4,2,20800,118613,1,0.0,40,33,1,20800,2007
34,35620,1,3,2,48000,155583,1,0.0,28,32,7,16000,2007
34,35620,1,3,2,84023,155583,2,0.0,27,32,7,28012,2007
34,35620,1,5,2,50113,160186,1,0.0,40,42,5,18160,2007
34,35620,2,3,1,42130,141111,1,0.0,37,39,1,13000,2007
34,35620,1,2,2,55150,155850,2,0.0,47,39,4,25075,2007
34,35620,1,2,2,22662,139336,1,0.0,85,34,3,13062,2007
34,35620,1,2,2,18720,146146,1,0.0,69,33,1,18720,2007
34,35620,1,2,2,47842,128348,1,0.0,55,34,1,31200,2007
34,35620,1,1,1,0,131060,2,0.0,28,43,7,0,2007
34,35620,1,4,2,57500,152852,1,0.0,40,40,1,47500,2007
34,35620,2,4,2,107000,128666,1,0.0,30,43,1,70000,2007
34,35620,2,2,2,84482,138142,2,0.0,25,43,7,34482,2007
34,35620,2,1,2,12001,266289,2,0.0,25,43,7,12001,2007
34,35620,1,3,2,21457,220271,1,0.0,31,34,7,21457,2007
34,35620,1,1,2,35110,233464,2,0.0,49,43,3,35110,2007
34,35620,2,4,1,211924,176564,1,0.0,37,46,1,850,2007
34,35620,1,1,2,5400,213410,2,0.0,53,38,7,5400,2007
34,35620,1,4,2,31200,268227,1,0.0,36,40,7,31000,2007
34,35620,1,3,2,53800,238310,1,0.0,27,44,1,43000,2007
34,35620,1,1,2,21360,293072,2,0.0,25,37,7,21360,2007
34,35620,1,2,2,11366,231983,1,0.0,65,36,1,11366,2007
