Merge,State,Sub/Urb,HH_Size,Tenure,HH_Income,Supp_Weight,Relationship,Weight,Age,Education,Marital,Person_Income,Year,County
23705,22,4,1,2,16000,237796,2,2192.43,45,39,3,16000,1994,
27111,22,4,1,2,35021,123713,2,2022.91,45,39,6,35021,1994,
27920,22,4,1,2,50160,237222,2,2360.82,41,44,7,50160,1994,
27921,22,4,2,2,52624,209339,1,2109.07,48,39,7,34400,1994,
28975,22,4,4,1,169288,100985,1,2156.98,50,43,1,157642,1994,
35377,22,4,1,1,1451,246381,2,2528.0,28,40,7,1451,1994,
36498,22,4,4,1,50000,100985,1,1806.38,38,43,1,0,1994,
36499,22,4,1,1,55368,231836,2,2427.53,45,39,7,55368,1994,
39994,22,4,1,2,54200,216305,2,2171.11,44,42,5,54200,1994,
39995,22,4,1,2,56900,253862,2,2355.96,27,43,7,56900,1994,
40173,22,4,2,1,170000,131158,1,2639.78,44,39,1,170000,1994,
40447,22,4,1,2,20800,162270,2,2579.54,40,36,7,20800,1994,
40609,22,4,2,1,63000,199215,2,2109.6,42,40,7,40000,1994,
48886,22,4,8,1,250576,114205,1,2062.54,56,40,1,52828,1994,
48971,22,4,2,1,21760,284018,1,2293.74,80,39,1,16856,1994,
49167,22,4,4,1,36000,114757,1,2308.04,39,39,1,21000,1994,
49249,22,4,5,1,55695,99834,1,2187.53,43,39,1,50809,1994,
53676,22,4,4,1,92080,112444,1,0.0,45,43,1,75040,1994,
53914,22,4,5,1,46000,96053,1,2128.55,30,40,1,16000,1994,
53915,22,4,4,2,64000,113861,1,2719.47,44,42,1,44000,1994,
54247,22,4,2,1,22000,254100,1,2934.91,60,39,1,7500,1994,
54434,22,4,2,2,56686,294078,2,3236.55,25,43,7,23900,1994,
55605,22,4,4,2,80500,122975,1,2216.91,54,43,1,71500,1994,
57352,22,4,1,1,33019,231836,2,2427.53,48,44,7,33019,1994,
57709,22,4,4,1,255287,125171,1,2079.45,48,44,1,231359,1994,
57950,22,4,2,1,98058,125176,1,2348.56,45,46,6,98058,1994,
57951,22,4,2,1,82602,233160,1,2243.39,80,39,1,47519,1994,
58614,22,4,2,1,27017,218423,1,2065.63,70,40,4,18954,1994,
59545,22,4,4,1,165280,123646,1,2079.45,48,39,1,65120,1994,
59873,22,4,3,1,91004,128893,1,2398.5,46,46,5,91004,1994,
60512,22,4,1,2,28000,139247,2,2709.97,48,37,5,28000,1994,
61070,22,4,2,1,101657,236404,1,2233.33,57,40,1,74601,1994,
61294,22,4,2,1,110252,124606,2,2526.04,50,43,7,40126,1994,
61629,22,4,2,1,78000,253862,2,2355.96,28,42,7,60000,1994,
62625,22,4,3,1,51088,128048,1,2255.98,41,39,4,51088,1994,
62626,22,4,2,1,5880,218271,1,2175.89,67,36,5,5880,1994,
62627,22,4,2,2,70014,234705,2,2348.56,46,42,6,40000,1994,
63050,22,4,2,1,65860,107808,1,2031.85,79,39,4,13184,1994,
67808,22,4,4,1,60000,100985,1,2286.0,38,41,1,45000,1994,
68047,22,4,2,1,209504,236404,1,2233.33,58,46,1,132252,1994,
81860,22,4,3,2,91365,161208,1,0.0,33,43,1,90100,1994,
81861,22,4,2,2,32505,153616,1,0.0,35,43,7,32505,1994,
81862,22,4,4,1,102708,135715,1,0.0,64,35,1,10028,1994,
81863,22,4,4,1,124200,126480,1,0.0,46,43,1,9100,1994,
81864,22,4,7,1,0,146491,1,0.0,45,39,5,0,1994,
85707,22,4,3,1,206306,151147,1,2367.76,39,44,1,105653,1994,
85708,22,4,4,1,146211,141806,1,2135.12,50,39,1,74171,1994,
85709,22,4,4,1,115037,147352,1,2452.62,34,43,1,115012,1994,
85710,22,4,3,1,86808,147352,1,2443.63,39,43,1,904,1994,
85711,22,4,4,1,100390,114435,1,2063.66,53,43,1,100195,1994,
85712,22,4,5,2,0,114401,1,2443.63,39,44,1,0,1994,
85713,22,4,2,2,48400,114401,1,2443.63,39,42,6,48400,1994,
88429,22,4,4,1,55814,125713,1,2454.37,41,43,5,55814,1994,
