cbsa_code,cbsa_name,year,age_group,owner_units_estimated,renter_units_estimated,total_age_group_units,age_group_share_of_total_units,owner_rate_within_age_group,renter_rate_within_age_group
10900,"Allentown-Bethlehem-Easton, PA-NJ",2005,15-24,153.0,181.0,334.0,0.008267326732673268,0.45808383233532934,0.5419161676646707
10900,"Allentown-Bethlehem-Easton, PA-NJ",2005,25-34,3577.0,2418.0,5995.0,0.14839108910891088,0.5966638865721434,0.4033361134278565
10900,"Allentown-Bethlehem-Easton, PA-NJ",2005,35-44,7083.0,2849.0,9932.0,0.24584158415841584,0.7131494160289972,0.2868505839710028
10900,"Allentown-Bethlehem-Easton, PA-NJ",2005,45-54,8140.0,2477.0,10617.0,0.2627970297029703,0.7666949232363192,0.2333050767636809
10900,"Allentown-Bethlehem-Easton, PA-NJ",2005,55-59,2918.0,1048.0,3966.0,0.09816831683168317,0.7357539082198689,0.2642460917801311
10900,"Allentown-Bethlehem-Easton, PA-NJ",2005,60-64,3175.0,0.0,3175.0,0.07858910891089109,1.0,0.0
10900,"Allentown-Bethlehem-Easton, PA-NJ",2005,65-74,2700.0,0.0,2700.0,0.06683168316831684,1.0,0.0
10900,"Allentown-Bethlehem-Easton, PA-NJ",2005,75-84,2586.0,0.0,2586.0,0.06400990099009901,1.0,0.0
10900,"Allentown-Bethlehem-Easton, PA-NJ",2005,85+,1095.0,0.0,1095.0,0.027103960396039604,1.0,0.0
12100,"Atlantic City-Hammonton, NJ",2005,15-24,980.0,3410.0,4390.0,0.046468794986874416,0.22323462414578588,0.7767653758542141
12100,"Atlantic City-Hammonton, NJ",2005,25-34,7452.0,6992.0,14444.0,0.15289186213904649,0.5159235668789809,0.4840764331210191
12100,"Atlantic City-Hammonton, NJ",2005,35-44,14735.0,7108.0,21843.0,0.23121136421373528,0.6745868241541912,0.3254131758458087
12100,"Atlantic City-Hammonton, NJ",2005,45-54,16400.0,6368.0,22768.0,0.2410026251164366,0.7203092059030218,0.2796907940969782
12100,"Atlantic City-Hammonton, NJ",2005,55-59,6754.0,1624.0,8378.0,0.08868236091116945,0.8061589878252566,0.19384101217474337
12100,"Atlantic City-Hammonton, NJ",2005,60-64,5659.0,0.0,5659.0,0.05990134643068846,1.0,0.0
12100,"Atlantic City-Hammonton, NJ",2005,65-74,7839.0,0.0,7839.0,0.08297696672029808,1.0,0.0
12100,"Atlantic City-Hammonton, NJ",2005,75-84,7595.0,0.0,7595.0,0.0803941908713693,1.0,0.0
12100,"Atlantic City-Hammonton, NJ",2005,85+,1556.0,0.0,1556.0,0.016470488610381914,1.0,0.0
35620,"New York-Newark-Jersey City, NY-NJ-PA",2005,15-24,9531.0,51866.0,61397.0,0.02884324480749247,0.15523559783051288,0.8447644021694871
35620,"New York-Newark-Jersey City, NY-NJ-PA",2005,25-34,132043.0,190372.0,322415.0,0.1514649701875936,0.4095436006389281,0.5904563993610719
35620,"New York-Newark-Jersey City, NY-NJ-PA",2005,35-44,332014.0,189103.0,521117.0,0.24481172051315297,0.6371198790290856,0.3628801209709144
35620,"New York-Newark-Jersey City, NY-NJ-PA",2005,45-54,367263.0,146001.0,513264.0,0.2411225174336338,0.7155440475077153,0.28445595249228467
35620,"New York-Newark-Jersey City, NY-NJ-PA",2005,55-59,155525.0,53808.0,209333.0,0.09834100958168675,0.7429550047054215,0.25704499529457847
35620,"New York-Newark-Jersey City, NY-NJ-PA",2005,60-64,133928.0,0.0,133928.0,0.06291704953951906,1.0,0.0
35620,"New York-Newark-Jersey City, NY-NJ-PA",2005,65-74,176233.0,0.0,176233.0,0.08279120416565663,1.0,0.0
35620,"New York-Newark-Jersey City, NY-NJ-PA",2005,75-84,147368.0,0.0,147368.0,0.06923092823412463,1.0,0.0
35620,"New York-Newark-Jersey City, NY-NJ-PA",2005,85+,43589.0,0.0,43589.0,0.020477355537140075,1.0,0.0
36140,"Ocean City, NJ",2005,15-24,257.0,1123.0,1380.0,0.033870848980192915,0.186231884057971,0.813768115942029
36140,"Ocean City, NJ",2005,25-34,2457.0,2035.0,4492.0,0.11025206783987433,0.5469723953695459,0.45302760463045416
36140,"Ocean City, NJ",2005,35-44,5958.0,1614.0,7572.0,0.1858478757087107,0.7868462757527733,0.21315372424722662
36140,"Ocean City, NJ",2005,45-54,7586.0,1190.0,8776.0,0.21539896423925584,0.8644029170464904,0.13559708295350958
36140,"Ocean City, NJ",2005,55-59,3447.0,680.0,4127.0,0.10129347372554795,0.8352314029561425,0.16476859704385752
36140,"Ocean City, NJ",2005,60-64,3174.0,0.0,3174.0,0.0779029526544437,1.0,0.0
36140,"Ocean City, NJ",2005,65-74,5332.0,0.0,5332.0,0.13086910634955698,1.0,0.0
36140,"Ocean City, NJ",2005,75-84,4618.0,0.0,4618.0,0.11334462361632673,1.0,0.0
36140,"Ocean City, NJ",2005,85+,1272.0,0.0,1272.0,0.03122008688609086,1.0,0.0
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2005,15-24,3038.0,13550.0,16588.0,0.0364746988110761,0.18314444176513142,0.8168555582348686
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2005,25-34,41085.0,29410.0,70495.0,0.15500867450487157,0.5828072912972552,0.4171927087027449
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2005,35-44,77080.0,25740.0,102820.0,0.22608684179857996,0.7496595992997471,0.2503404007002529
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2005,45-54,94222.0,20080.0,114302.0,0.2513341586389933,0.8243250336827003,0.17567496631729979
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2005,55-59,36165.0,6630.0,42795.0,0.0941002372570534,0.8450753592709429,0.15492464072905712
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2005,60-64,28932.0,0.0,28932.0,0.06361743344598829,1.0,0.0
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2005,65-74,38984.0,0.0,38984.0,0.08572037969923986,1.0,0.0
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2005,75-84,33308.0,0.0,33308.0,0.07323964721481328,1.0,0.0
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2005,85+,6557.0,0.0,6557.0,0.014417928629384253,1.0,0.0
45940,"Trenton-Princeton, NJ",2005,15-24,1007.0,3170.0,4177.0,0.0351342030667777,0.2410821163514484,0.7589178836485516
45940,"Trenton-Princeton, NJ",2005,25-34,8706.0,10737.0,19443.0,0.1635418506649171,0.44777040580157385,0.5522295941984262
45940,"Trenton-Princeton, NJ",2005,35-44,20321.0,7011.0,27332.0,0.22989897970341586,0.7434874871944973,0.2565125128055027
45940,"Trenton-Princeton, NJ",2005,45-54,21495.0,6338.0,27833.0,0.2341130653477672,0.7722846980203356,0.22771530197966441
45940,"Trenton-Princeton, NJ",2005,55-59,9498.0,3266.0,12764.0,0.10736245342215718,0.7441240990285177,0.2558759009714823
45940,"Trenton-Princeton, NJ",2005,60-64,7613.0,0.0,7613.0,0.0640355968272393,1.0,0.0
45940,"Trenton-Princeton, NJ",2005,65-74,10234.0,0.0,10234.0,0.08608174148561239,1.0,0.0
45940,"Trenton-Princeton, NJ",2005,75-84,6440.0,0.0,6440.0,0.05416908492938673,1.0,0.0
45940,"Trenton-Princeton, NJ",2005,85+,3051.0,0.0,3051.0,0.025663024552726538,1.0,0.0
47220,"Vineland-Bridgeton, NJ",2005,15-24,776.0,1981.0,2757.0,0.05989702144300332,0.28146536089952845,0.7185346391004716
47220,"Vineland-Bridgeton, NJ",2005,25-34,4071.0,3381.0,7452.0,0.16189793391122986,0.5462962962962963,0.4537037037037037
47220,"Vineland-Bridgeton, NJ",2005,35-44,6423.0,3641.0,10064.0,0.2186447674292294,0.6382154213036566,0.3617845786963434
47220,"Vineland-Bridgeton, NJ",2005,45-54,8410.0,1916.0,10326.0,0.2243368311282018,0.8144489637807476,0.18555103621925237
47220,"Vineland-Bridgeton, NJ",2005,55-59,3555.0,766.0,4321.0,0.0938756001651133,0.8227262207822263,0.17727377921777365
47220,"Vineland-Bridgeton, NJ",2005,60-64,2909.0,0.0,2909.0,0.06319928740576593,1.0,0.0
47220,"Vineland-Bridgeton, NJ",2005,65-74,4186.0,0.0,4186.0,0.09094266657976494,1.0,0.0
47220,"Vineland-Bridgeton, NJ",2005,75-84,3237.0,0.0,3237.0,0.07032522974646419,1.0,0.0
47220,"Vineland-Bridgeton, NJ",2005,85+,777.0,0.0,777.0,0.01688066219122727,1.0,0.0
10900,"Allentown-Bethlehem-Easton, PA-NJ",2006,15-24,81.0,149.0,230.0,0.005839341931552757,0.3521739130434783,0.6478260869565218
10900,"Allentown-Bethlehem-Easton, PA-NJ",2006,25-34,2724.0,2581.0,5305.0,0.13468569107342337,0.5134778510838831,0.4865221489161169
10900,"Allentown-Bethlehem-Easton, PA-NJ",2006,35-44,7774.0,2324.0,10098.0,0.2563724992383467,0.7698554169142404,0.23014458308575955
10900,"Allentown-Bethlehem-Easton, PA-NJ",2006,45-54,7915.0,2810.0,10725.0,0.27229105311262314,0.737995337995338,0.262004662004662
10900,"Allentown-Bethlehem-Easton, PA-NJ",2006,55-59,3298.0,706.0,4004.0,0.1016553264953793,0.8236763236763237,0.17632367632367632
10900,"Allentown-Bethlehem-Easton, PA-NJ",2006,60-64,2195.0,0.0,2195.0,0.05572763278155783,1.0,0.0
10900,"Allentown-Bethlehem-Easton, PA-NJ",2006,65-74,3645.0,0.0,3645.0,0.09254087539352086,1.0,0.0
10900,"Allentown-Bethlehem-Easton, PA-NJ",2006,75-84,2335.0,0.0,2335.0,0.05928201482685082,1.0,0.0
10900,"Allentown-Bethlehem-Easton, PA-NJ",2006,85+,851.0,0.0,851.0,0.021605565146745203,1.0,0.0
12100,"Atlantic City-Hammonton, NJ",2006,15-24,276.0,2105.0,2381.0,0.02449991768192295,0.11591768164636708,0.8840823183536329
12100,"Atlantic City-Hammonton, NJ",2006,25-34,7362.0,8260.0,15622.0,0.16074662495884096,0.47125848162847267,0.5287415183715274
12100,"Atlantic City-Hammonton, NJ",2006,35-44,14273.0,7715.0,21988.0,0.22625123477115575,0.6491267964344187,0.3508732035655812
12100,"Atlantic City-Hammonton, NJ",2006,45-54,17375.0,6206.0,23581.0,0.24264282186368127,0.7368220177261354,0.2631779822738646
12100,"Atlantic City-Hammonton, NJ",2006,55-59,7436.0,2200.0,9636.0,0.09915212380638788,0.771689497716895,0.228310502283105
12100,"Atlantic City-Hammonton, NJ",2006,60-64,6480.0,0.0,6480.0,0.0666776424102733,1.0,0.0
12100,"Atlantic City-Hammonton, NJ",2006,65-74,9335.0,0.0,9335.0,0.09605490615739216,1.0,0.0
12100,"Atlantic City-Hammonton, NJ",2006,75-84,6296.0,0.0,6296.0,0.06478432663812973,1.0,0.0
12100,"Atlantic City-Hammonton, NJ",2006,85+,1865.0,0.0,1865.0,0.019190401712216004,1.0,0.0
35620,"New York-Newark-Jersey City, NY-NJ-PA",2006,15-24,6535.0,44244.0,50779.0,0.023914129723757633,0.12869493294472123,0.8713050670552788
35620,"New York-Newark-Jersey City, NY-NJ-PA",2006,25-34,127022.0,185550.0,312572.0,0.1472043040629861,0.4063767707920095,0.5936232292079905
35620,"New York-Newark-Jersey City, NY-NJ-PA",2006,35-44,328023.0,201073.0,529096.0,0.249175257100795,0.6199687769327306,0.38003122306726944
35620,"New York-Newark-Jersey City, NY-NJ-PA",2006,45-54,376856.0,143970.0,520826.0,0.24528053974095185,0.7235737079178075,0.2764262920821925
35620,"New York-Newark-Jersey City, NY-NJ-PA",2006,55-59,165008.0,55065.0,220073.0,0.10364233779114425,0.7497875704879744,0.25021242951202555
35620,"New York-Newark-Jersey City, NY-NJ-PA",2006,60-64,131353.0,0.0,131353.0,0.06186007368409651,1.0,0.0
35620,"New York-Newark-Jersey City, NY-NJ-PA",2006,65-74,180378.0,0.0,180378.0,0.0849481654091643,1.0,0.0
35620,"New York-Newark-Jersey City, NY-NJ-PA",2006,75-84,132778.0,0.0,132778.0,0.0625311706898736,1.0,0.0
35620,"New York-Newark-Jersey City, NY-NJ-PA",2006,85+,45534.0,0.0,45534.0,0.021444021797230747,1.0,0.0
36140,"Ocean City, NJ",2006,15-24,692.0,1290.0,1982.0,0.04588706503368602,0.3491422805247225,0.6508577194752775
36140,"Ocean City, NJ",2006,25-34,2648.0,3945.0,6593.0,0.1526404741509041,0.4016381010162293,0.5983618989837707
36140,"Ocean City, NJ",2006,35-44,5464.0,2476.0,7940.0,0.1838260829301044,0.68816120906801,0.3118387909319899
36140,"Ocean City, NJ",2006,45-54,6617.0,1535.0,8152.0,0.18873428564813743,0.811702649656526,0.188297350343474
36140,"Ocean City, NJ",2006,55-59,2483.0,376.0,2859.0,0.06619128099460561,0.8684854844351172,0.13151451556488283
36140,"Ocean City, NJ",2006,60-64,3428.0,0.0,3428.0,0.0793647118746093,1.0,0.0
36140,"Ocean City, NJ",2006,65-74,5683.0,0.0,5683.0,0.1315722455027435,1.0,0.0
36140,"Ocean City, NJ",2006,75-84,4651.0,0.0,4651.0,0.1076794851017526,1.0,0.0
36140,"Ocean City, NJ",2006,85+,1905.0,0.0,1905.0,0.04410436876345704,1.0,0.0
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2006,15-24,3641.0,9355.0,12996.0,0.02888070597281267,0.2801631271160357,0.7198368728839643
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2006,25-34,40344.0,30147.0,70491.0,0.1566504959010109,0.5723283823466826,0.42767161765331746
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2006,35-44,79889.0,23641.0,103530.0,0.2300722906559938,0.7716507292572201,0.22834927074277986
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2006,45-54,92211.0,19330.0,111541.0,0.24787494805428578,0.8267004957818201,0.17329950421817986
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2006,55-59,38064.0,6380.0,44444.0,0.098766858745436,0.8564485644856449,0.14355143551435515
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2006,60-64,30878.0,0.0,30878.0,0.06861945514223682,1.0,0.0
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2006,65-74,41146.0,0.0,41146.0,0.09143779070155049,1.0,0.0
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2006,75-84,27520.0,0.0,27520.0,0.06115705050567903,1.0,0.0
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2006,85+,7443.0,0.0,7443.0,0.016540404320994514,1.0,0.0
45940,"Trenton-Princeton, NJ",2006,15-24,397.0,2898.0,3295.0,0.02788332162713356,0.1204855842185129,0.8795144157814871
45940,"Trenton-Princeton, NJ",2006,25-34,7265.0,11521.0,18786.0,0.15897301368356026,0.3867241562865964,0.6132758437134036
45940,"Trenton-Princeton, NJ",2006,35-44,20709.0,7247.0,27956.0,0.2365724247065693,0.7407712119044212,0.25922878809557875
45940,"Trenton-Princeton, NJ",2006,45-54,21275.0,6582.0,27857.0,0.235734655710792,0.7637218652403346,0.23627813475966544
45940,"Trenton-Princeton, NJ",2006,55-59,9412.0,2661.0,12073.0,0.102165505919388,0.7795908224964797,0.22040917750352026
45940,"Trenton-Princeton, NJ",2006,60-64,8240.0,0.0,8240.0,0.06972945985055555,1.0,0.0
45940,"Trenton-Princeton, NJ",2006,65-74,9334.0,0.0,9334.0,0.07898723036954922,1.0,0.0
45940,"Trenton-Princeton, NJ",2006,75-84,8167.0,0.0,8167.0,0.0691117109950834,1.0,0.0
45940,"Trenton-Princeton, NJ",2006,85+,2463.0,0.0,2463.0,0.020842677137368728,1.0,0.0
47220,"Vineland-Bridgeton, NJ",2006,15-24,194.0,1453.0,1647.0,0.03537447110118345,0.1177899210686096,0.8822100789313904
47220,"Vineland-Bridgeton, NJ",2006,25-34,4996.0,4060.0,9056.0,0.19450589574518354,0.551678445229682,0.44832155477031804
47220,"Vineland-Bridgeton, NJ",2006,35-44,6808.0,4192.0,11000.0,0.23625936983182627,0.618909090909091,0.3810909090909091
47220,"Vineland-Bridgeton, NJ",2006,45-54,7332.0,2263.0,9595.0,0.20608260486694302,0.7641479937467431,0.23585200625325692
47220,"Vineland-Bridgeton, NJ",2006,55-59,3688.0,1255.0,4943.0,0.10616636955261066,0.7461056038842808,0.2538943961157192
47220,"Vineland-Bridgeton, NJ",2006,60-64,2415.0,0.0,2415.0,0.051869670740350954,1.0,0.0
47220,"Vineland-Bridgeton, NJ",2006,65-74,4009.0,0.0,4009.0,0.0861058012414356,1.0,0.0
47220,"Vineland-Bridgeton, NJ",2006,75-84,2967.0,0.0,2967.0,0.0637255954810026,1.0,0.0
47220,"Vineland-Bridgeton, NJ",2006,85+,927.0,0.0,927.0,0.019910221439463905,1.0,0.0
10900,"Allentown-Bethlehem-Easton, PA-NJ",2007,15-24,115.0,1067.0,1182.0,0.029905879971662788,0.09729272419627749,0.9027072758037225
10900,"Allentown-Bethlehem-Easton, PA-NJ",2007,25-34,3475.0,1477.0,4952.0,0.125290962453193,0.7017366720516963,0.29826332794830374
10900,"Allentown-Bethlehem-Easton, PA-NJ",2007,35-44,7196.0,2905.0,10101.0,0.25556623823499647,0.7124047124047124,0.2875952875952876
10900,"Allentown-Bethlehem-Easton, PA-NJ",2007,45-54,8091.0,1499.0,9590.0,0.24263738488007286,0.8436913451511991,0.15630865484880083
10900,"Allentown-Bethlehem-Easton, PA-NJ",2007,55-59,2936.0,394.0,3330.0,0.08425260601153729,0.8816816816816817,0.11831831831831832
10900,"Allentown-Bethlehem-Easton, PA-NJ",2007,60-64,3199.0,0.0,3199.0,0.08093816415342577,1.0,0.0
10900,"Allentown-Bethlehem-Easton, PA-NJ",2007,65-74,3349.0,0.0,3349.0,0.0847333265863779,1.0,0.0
10900,"Allentown-Bethlehem-Easton, PA-NJ",2007,75-84,3080.0,0.0,3080.0,0.07792733528995041,1.0,0.0
10900,"Allentown-Bethlehem-Easton, PA-NJ",2007,85+,741.0,0.0,741.0,0.018748102418783524,1.0,0.0
12100,"Atlantic City-Hammonton, NJ",2007,15-24,369.0,2324.0,2693.0,0.02794438103144132,0.1370219086520609,0.8629780913479391
12100,"Atlantic City-Hammonton, NJ",2007,25-34,7737.0,7572.0,15309.0,0.15885649060911072,0.5053889868704684,0.49461101312953165
12100,"Atlantic City-Hammonton, NJ",2007,35-44,15276.0,6390.0,21666.0,0.22482100238663486,0.7050678482414844,0.29493215175851567
12100,"Atlantic City-Hammonton, NJ",2007,45-54,18810.0,5023.0,23833.0,0.24730725329459374,0.7892418075777283,0.21075819242227165
12100,"Atlantic City-Hammonton, NJ",2007,55-59,6916.0,3023.0,9939.0,0.10313375531804503,0.6958446523795151,0.30415534762048496
12100,"Atlantic City-Hammonton, NJ",2007,60-64,6362.0,0.0,6362.0,0.06601639514371692,1.0,0.0
12100,"Atlantic City-Hammonton, NJ",2007,65-74,9259.0,0.0,9259.0,0.09607761751582443,1.0,0.0
12100,"Atlantic City-Hammonton, NJ",2007,75-84,5422.0,0.0,5422.0,0.05626232229947079,1.0,0.0
12100,"Atlantic City-Hammonton, NJ",2007,85+,1887.0,0.0,1887.0,0.019580782401162188,1.0,0.0
35620,"New York-Newark-Jersey City, NY-NJ-PA",2007,15-24,5618.0,42469.0,48087.0,0.022660058130986982,0.1168299124503504,0.8831700875496495
35620,"New York-Newark-Jersey City, NY-NJ-PA",2007,25-34,122349.0,187779.0,310128.0,0.14614175365580576,0.39451129856059436,0.6054887014394057
35620,"New York-Newark-Jersey City, NY-NJ-PA",2007,35-44,317428.0,194283.0,511711.0,0.24113379928599163,0.6203267078487662,0.3796732921512338
35620,"New York-Newark-Jersey City, NY-NJ-PA",2007,45-54,387898.0,154070.0,541968.0,0.25539181868560634,0.715721223393263,0.28427877660673695
35620,"New York-Newark-Jersey City, NY-NJ-PA",2007,55-59,160327.0,51194.0,211521.0,0.09967513373519865,0.7579720216905177,0.24202797830948228
35620,"New York-Newark-Jersey City, NY-NJ-PA",2007,60-64,135973.0,0.0,135973.0,0.06407461651266856,1.0,0.0
35620,"New York-Newark-Jersey City, NY-NJ-PA",2007,65-74,185142.0,0.0,185142.0,0.08724454597889642,1.0,0.0
35620,"New York-Newark-Jersey City, NY-NJ-PA",2007,75-84,131208.0,0.0,131208.0,0.06182920346976397,1.0,0.0
35620,"New York-Newark-Jersey City, NY-NJ-PA",2007,85+,46366.0,0.0,46366.0,0.021849070545081672,1.0,0.0
36140,"Ocean City, NJ",2007,15-24,984.0,1768.0,2752.0,0.06198896272102714,0.35755813953488375,0.6424418604651163
36140,"Ocean City, NJ",2007,25-34,2504.0,4223.0,6727.0,0.151526072755941,0.3722313066745949,0.6277686933254051
36140,"Ocean City, NJ",2007,35-44,5574.0,2102.0,7676.0,0.17290235386867892,0.7261594580510683,0.27384054194893176
36140,"Ocean City, NJ",2007,45-54,6627.0,1892.0,8519.0,0.19189097871381913,0.7779082051884024,0.2220917948115976
36140,"Ocean City, NJ",2007,55-59,3154.0,569.0,3723.0,0.08386079513458723,0.8471662637657803,0.15283373623421972
36140,"Ocean City, NJ",2007,60-64,3743.0,0.0,3743.0,0.08431129631715283,1.0,0.0
36140,"Ocean City, NJ",2007,65-74,5289.0,0.0,5289.0,0.11913503772947404,1.0,0.0
36140,"Ocean City, NJ",2007,75-84,4926.0,0.0,4926.0,0.11095844126590833,1.0,0.0
36140,"Ocean City, NJ",2007,85+,1040.0,0.0,1040.0,0.02342606149341142,1.0,0.0
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2007,15-24,1742.0,12978.0,14720.0,0.031986718558163894,0.11834239130434783,0.8816576086956521
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2007,25-34,40377.0,29626.0,70003.0,0.1521172730453225,0.5767895661614503,0.4232104338385498
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2007,35-44,82051.0,24653.0,106704.0,0.23186894137434239,0.7689589893537262,0.2310410106462738
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2007,45-54,91482.0,20853.0,112335.0,0.24410516502930305,0.8143677393510482,0.1856322606489518
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2007,55-59,39949.0,8369.0,48318.0,0.10499553446286433,0.8267933275383915,0.1732066724616085
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2007,60-64,31540.0,0.0,31540.0,0.06853675973671801,1.0,0.0
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2007,65-74,42064.0,0.0,42064.0,0.09140552509718791,1.0,0.0
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2007,75-84,29194.0,0.0,29194.0,0.06343887646651064,1.0,0.0
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2007,85+,5313.0,0.0,5313.0,0.01154520622958728,1.0,0.0
45940,"Trenton-Princeton, NJ",2007,15-24,354.0,3427.0,3781.0,0.031396874429109996,0.09362602486114785,0.9063739751388522
45940,"Trenton-Princeton, NJ",2007,25-34,8669.0,9114.0,17783.0,0.1476674472290037,0.4874880503851993,0.5125119496148006
45940,"Trenton-Princeton, NJ",2007,35-44,19562.0,7493.0,27055.0,0.22466078753757493,0.723045647754574,0.27695435224542597
45940,"Trenton-Princeton, NJ",2007,45-54,22409.0,8409.0,30818.0,0.255908192582997,0.7271399831267441,0.2728600168732559
45940,"Trenton-Princeton, NJ",2007,55-59,10061.0,2437.0,12498.0,0.10378157540730407,0.8050088014082253,0.1949911985917747
45940,"Trenton-Princeton, NJ",2007,60-64,8557.0,0.0,8557.0,0.07105608423430157,1.0,0.0
45940,"Trenton-Princeton, NJ",2007,65-74,10680.0,0.0,10680.0,0.08868516765482537,1.0,0.0
45940,"Trenton-Princeton, NJ",2007,75-84,7297.0,0.0,7297.0,0.06059322737614801,1.0,0.0
45940,"Trenton-Princeton, NJ",2007,85+,1957.0,0.0,1957.0,0.016250643548735323,1.0,0.0
47220,"Vineland-Bridgeton, NJ",2007,15-24,336.0,915.0,1251.0,0.026074450789945393,0.2685851318944844,0.7314148681055156
47220,"Vineland-Bridgeton, NJ",2007,25-34,3210.0,5533.0,8743.0,0.18222935512109717,0.36715086354798127,0.6328491364520188
47220,"Vineland-Bridgeton, NJ",2007,35-44,6977.0,3330.0,10307.0,0.21482762933010963,0.6769185990103813,0.3230814009896187
47220,"Vineland-Bridgeton, NJ",2007,45-54,8681.0,2511.0,11192.0,0.23327358372587437,0.7756433166547534,0.2243566833452466
47220,"Vineland-Bridgeton, NJ",2007,55-59,3442.0,319.0,3761.0,0.07839009546041936,0.9151821324115926,0.08481786758840734
47220,"Vineland-Bridgeton, NJ",2007,60-64,3646.0,0.0,3646.0,0.07599316353328608,1.0,0.0
47220,"Vineland-Bridgeton, NJ",2007,65-74,4985.0,0.0,4985.0,0.1039017883196465,1.0,0.0
47220,"Vineland-Bridgeton, NJ",2007,75-84,2994.0,0.0,2994.0,0.0624036016507566,1.0,0.0
47220,"Vineland-Bridgeton, NJ",2007,85+,1099.0,0.0,1099.0,0.022906332068864898,1.0,0.0
10900,"Allentown-Bethlehem-Easton, PA-NJ",2008,15-24,101.0,480.0,581.0,0.014553014553014554,0.1738382099827883,0.8261617900172117
10900,"Allentown-Bethlehem-Easton, PA-NJ",2008,25-34,2535.0,2587.0,5122.0,0.12829697167046564,0.4949238578680203,0.5050761421319797
10900,"Allentown-Bethlehem-Easton, PA-NJ",2008,35-44,6925.0,2651.0,9576.0,0.23986173383763745,0.7231620718462823,0.2768379281537176
10900,"Allentown-Bethlehem-Easton, PA-NJ",2008,45-54,9749.0,2247.0,11996.0,0.30047842096034866,0.8126875625208403,0.1873124374791597
10900,"Allentown-Bethlehem-Easton, PA-NJ",2008,55-59,3027.0,817.0,3844.0,0.09628534929739749,0.7874609781477627,0.21253902185223725
10900,"Allentown-Bethlehem-Easton, PA-NJ",2008,60-64,2268.0,0.0,2268.0,0.05680935801417729,1.0,0.0
10900,"Allentown-Bethlehem-Easton, PA-NJ",2008,65-74,3428.0,0.0,3428.0,0.08586529068456779,1.0,0.0
10900,"Allentown-Bethlehem-Easton, PA-NJ",2008,75-84,2318.0,0.0,2318.0,0.0580617689051424,1.0,0.0
10900,"Allentown-Bethlehem-Easton, PA-NJ",2008,85+,790.0,0.0,790.0,0.019788092077248704,1.0,0.0
12100,"Atlantic City-Hammonton, NJ",2008,15-24,459.0,1499.0,1958.0,0.02090339386563324,0.23442288049029622,0.7655771195097038
12100,"Atlantic City-Hammonton, NJ",2008,25-34,6440.0,6793.0,13233.0,0.14127406078852128,0.48666213254741936,0.5133378674525807
12100,"Atlantic City-Hammonton, NJ",2008,35-44,15317.0,5348.0,20665.0,0.2206172799965837,0.7412049358819259,0.258795064118074
12100,"Atlantic City-Hammonton, NJ",2008,45-54,19872.0,4678.0,24550.0,0.2620931151181287,0.8094501018329939,0.1905498981670061
12100,"Atlantic City-Hammonton, NJ",2008,55-59,6587.0,2241.0,8828.0,0.09424676253616458,0.7461486180335297,0.25385138196647034
12100,"Atlantic City-Hammonton, NJ",2008,60-64,5942.0,0.0,5942.0,0.0634361421601597,1.0,0.0
12100,"Atlantic City-Hammonton, NJ",2008,65-74,9820.0,0.0,9820.0,0.10483724604725149,1.0,0.0
12100,"Atlantic City-Hammonton, NJ",2008,75-84,6124.0,0.0,6124.0,0.0653791542559438,1.0,0.0
12100,"Atlantic City-Hammonton, NJ",2008,85+,2549.0,0.0,2549.0,0.027212845231613447,1.0,0.0
35620,"New York-Newark-Jersey City, NY-NJ-PA",2008,15-24,5260.0,46339.0,51599.0,0.02418388356640456,0.10193996007674568,0.8980600399232543
