county_clean,county_fips_full,year,age_group,owner_units_estimated,renter_units_estimated,total_age_group_units,age_group_share_of_total_units,owner_rate_within_age_group,renter_rate_within_age_group
Sussex,34037,2016,15-24,67.0,334.0,401.0,0.007714802416406942,0.16708229426433915,0.8329177057356608
Sussex,34037,2016,25-34,2955.0,1432.0,4387.0,0.08440109277001809,0.6735810348757694,0.3264189651242307
Sussex,34037,2016,35-44,5586.0,1918.0,7504.0,0.144368771403286,0.7444029850746269,0.2555970149253731
Sussex,34037,2016,45-54,10757.0,2650.0,13407.0,0.25793604986725155,0.8023420601178489,0.1976579398821511
Sussex,34037,2016,55-59,6845.0,955.0,7800.0,0.15006348839893802,0.8775641025641026,0.12243589743589743
Sussex,34037,2016,60-64,4475.0,639.0,5114.0,0.09838777944514987,0.8750488854125928,0.12495111458740711
Sussex,34037,2016,65-74,7785.0,790.0,8575.0,0.16497364269498635,0.9078717201166181,0.09212827988338193
Sussex,34037,2016,75-84,3024.0,649.0,3673.0,0.07066451190888452,0.8233052001089028,0.1766947998910972
Sussex,34037,2016,85+,1067.0,50.0,1117.0,0.021489861095078687,0.955237242614145,0.044762757385854966
Union,34039,2016,15-24,264.0,2400.0,2664.0,0.014176094337012165,0.0990990990990991,0.9009009009009009
Union,34039,2016,25-34,7925.0,15818.0,23743.0,0.12634497291429422,0.33378258855241544,0.6662174114475845
Union,34039,2016,35-44,18722.0,17984.0,36706.0,0.19532572024563383,0.5100528523947039,0.4899471476052961
Union,34039,2016,45-54,26992.0,15532.0,42524.0,0.22628537371888335,0.6347474367416047,0.3652525632583953
Union,34039,2016,55-59,12677.0,7187.0,19864.0,0.10570343014655016,0.6381896898912606,0.36181031010873943
Union,34039,2016,60-64,13246.0,5782.0,19028.0,0.10125477591766797,0.6961320159764558,0.30386798402354426
Union,34039,2016,65-74,16999.0,6962.0,23961.0,0.1275050286821128,0.7094445140019198,0.29055548599808023
Union,34039,2016,75-84,8751.0,3999.0,12750.0,0.0678472983471866,0.6863529411764706,0.3136470588235294
Union,34039,2016,85+,5184.0,1498.0,6682.0,0.03555730569065889,0.7758156240646513,0.2241843759353487
Warren,34041,2016,15-24,92.0,885.0,977.0,0.0241163112164297,0.09416581371545547,0.9058341862845445
Warren,34041,2016,25-34,2346.0,1677.0,4023.0,0.09930390995260663,0.5831469052945563,0.4168530947054437
Warren,34041,2016,35-44,3960.0,2745.0,6705.0,0.16550651658767773,0.5906040268456376,0.40939597315436244
Warren,34041,2016,45-54,7598.0,1844.0,9442.0,0.23306674565560823,0.8047023935606863,0.1952976064393137
Warren,34041,2016,55-59,4377.0,1093.0,5470.0,0.13502172195892576,0.8001828153564899,0.19981718464351006
Warren,34041,2016,60-64,2444.0,659.0,3103.0,0.07659458925750395,0.7876248791492104,0.21237512085078955
Warren,34041,2016,65-74,5380.0,739.0,6119.0,0.15104166666666666,0.8792286321294329,0.12077136787056708
Warren,34041,2016,75-84,2385.0,941.0,3326.0,0.08209913112164297,0.717077570655442,0.282922429344558
Warren,34041,2016,85+,987.0,360.0,1347.0,0.03324940758293839,0.732739420935412,0.267260579064588
Atlantic,34001,2017,15-24,381.0,1659.0,2040.0,0.020897785244524576,0.18676470588235294,0.8132352941176471
Atlantic,34001,2017,25-34,3156.0,5857.0,9013.0,0.09232928353377451,0.35016087873072227,0.6498391212692777
Atlantic,34001,2017,35-44,7926.0,7540.0,15466.0,0.15843389538814562,0.5124789861631966,0.4875210138368033
Atlantic,34001,2017,45-54,13600.0,6797.0,20397.0,0.20894712040812144,0.6667647203020052,0.3332352796979948
Atlantic,34001,2017,55-59,8959.0,3595.0,12554.0,0.12860333135282428,0.713637087780787,0.286362912219213
Atlantic,34001,2017,60-64,7750.0,2020.0,9770.0,0.10008400090147308,0.7932446264073695,0.2067553735926305
Atlantic,34001,2017,65-74,12488.0,4291.0,16779.0,0.17188428363621464,0.7442636629119733,0.2557363370880267
Atlantic,34001,2017,75-84,5871.0,2290.0,8161.0,0.08360138499047307,0.7193971327043255,0.2806028672956746
Atlantic,34001,2017,85+,2833.0,605.0,3438.0,0.03521891454444877,0.8240255962769052,0.17597440372309484
Bergen,34003,2017,15-24,720.0,3979.0,4699.0,0.013881175483581278,0.15322409023196426,0.8467759097680357
Bergen,34003,2017,25-34,11818.0,23994.0,35812.0,0.10579115905895142,0.3300011169440411,0.6699988830559589
Bergen,34003,2017,35-44,34708.0,27630.0,62338.0,0.18415082300393482,0.556771150822933,0.44322884917706695
Bergen,34003,2017,45-54,50193.0,22975.0,73168.0,0.2161434023797989,0.6859966105401268,0.31400338945987316
Bergen,34003,2017,55-59,26684.0,13404.0,40088.0,0.11842276288269979,0.6656356016763121,0.33436439832368786
Bergen,34003,2017,60-64,24164.0,7631.0,31795.0,0.09392465939571541,0.7599937097027835,0.24000629029721654
Bergen,34003,2017,65-74,37260.0,10903.0,48163.0,0.14227687908400194,0.7736229055499034,0.22637709445009654
Bergen,34003,2017,75-84,19103.0,7988.0,27091.0,0.0800287135615451,0.7051419290539294,0.29485807094607064
Bergen,34003,2017,85+,11277.0,4085.0,15362.0,0.04538042514977136,0.7340841036323396,0.26591589636766044
Burlington,34005,2017,15-24,298.0,1778.0,2076.0,0.012639423311090546,0.14354527938342967,0.8564547206165704
Burlington,34005,2017,25-34,8965.0,10500.0,19465.0,0.11850981442696411,0.4605702543025944,0.5394297456974056
Burlington,34005,2017,35-44,17845.0,10064.0,27909.0,0.1699198772587794,0.6393994768712602,0.36060052312873986
Burlington,34005,2017,45-54,28231.0,6691.0,34922.0,0.2126175052359846,0.8084015806654831,0.19159841933451693
Burlington,34005,2017,55-59,15846.0,3630.0,19476.0,0.11857678632312113,0.8136167590881085,0.18638324091189157
Burlington,34005,2017,60-64,13232.0,3667.0,16899.0,0.10288709755978764,0.7830049115332268,0.21699508846677318
Burlington,34005,2017,65-74,22319.0,2607.0,24926.0,0.15175831669183187,0.8954104148278905,0.10458958517210945
Burlington,34005,2017,75-84,12146.0,1044.0,13190.0,0.08030539184647606,0.9208491281273692,0.07915087187263078
Burlington,34005,2017,85+,4130.0,1255.0,5385.0,0.032785787345964636,0.7669452181987001,0.2330547818012999
Camden,34007,2017,15-24,381.0,4461.0,4842.0,0.025401855038401814,0.07868649318463444,0.9213135068153655
Camden,34007,2017,25-34,11163.0,15915.0,27078.0,0.1420552314601083,0.41225348991801464,0.5877465100819854
Camden,34007,2017,35-44,19694.0,11860.0,31554.0,0.16553699584504974,0.6241364010901946,0.3758635989098054
Camden,34007,2017,45-54,29765.0,9802.0,39567.0,0.20757439039744827,0.7522683043950767,0.2477316956049233
Camden,34007,2017,55-59,14956.0,4130.0,19086.0,0.10012800604356402,0.783611023787069,0.21638897621293093
Camden,34007,2017,60-64,14524.0,5169.0,19693.0,0.10331241868468544,0.7375209465292236,0.26247905347077644
Camden,34007,2017,65-74,21349.0,7251.0,28600.0,0.1500398707348806,0.7464685314685314,0.2535314685314685
Camden,34007,2017,75-84,10580.0,4281.0,14861.0,0.07796302513954757,0.711930556490142,0.288069443509858
Camden,34007,2017,85+,3451.0,1884.0,5335.0,0.027988206656314265,0.6468603561387066,0.3531396438612934
Cape May,34009,2017,15-24,137.0,157.0,294.0,0.007438141982492537,0.46598639455782315,0.5340136054421769
Cape May,34009,2017,25-34,2358.0,1801.0,4159.0,0.1052218792693417,0.5669632123106516,0.4330367876893484
Cape May,34009,2017,35-44,2486.0,1403.0,3889.0,0.0983909325507261,0.6392388788891746,0.3607611211108254
Cape May,34009,2017,45-54,4976.0,2073.0,7049.0,0.1783383089611901,0.7059157327280465,0.29408426727195347
Cape May,34009,2017,55-59,2837.0,1007.0,3844.0,0.09725244143095683,0.7380332986472424,0.26196670135275757
Cape May,34009,2017,60-64,4638.0,631.0,5269.0,0.13330466022365026,0.8802429303473145,0.11975706965268552
Cape May,34009,2017,65-74,7677.0,1049.0,8726.0,0.22076607802459142,0.8797845519138208,0.12021544808617923
Cape May,34009,2017,75-84,3939.0,407.0,4346.0,0.10995294236704954,0.9063506672802577,0.0936493327197423
Cape May,34009,2017,85+,1565.0,385.0,1950.0,0.04933461519000152,0.8025641025641026,0.19743589743589743
Cumberland,34011,2017,15-24,210.0,1597.0,1807.0,0.035643837778128455,0.11621472053126729,0.8837852794687328
Cumberland,34011,2017,25-34,2304.0,3831.0,6135.0,0.12101546473094524,0.3755501222493888,0.6244498777506112
Cumberland,34011,2017,35-44,4755.0,3997.0,8752.0,0.1726368944295408,0.5433043875685558,0.45669561243144424
Cumberland,34011,2017,45-54,7596.0,2521.0,10117.0,0.19956209562884647,0.7508154591282,0.24918454087179995
Cumberland,34011,2017,55-59,3235.0,1573.0,4808.0,0.09483982957235285,0.6728369384359401,0.3271630615640599
Cumberland,34011,2017,60-64,4307.0,984.0,5291.0,0.104367208458261,0.8140238140238141,0.18597618597618598
Cumberland,34011,2017,65-74,6140.0,1600.0,7740.0,0.15267476724001894,0.7932816537467701,0.20671834625322996
Cumberland,34011,2017,75-84,3579.0,308.0,3887.0,0.07667271579611804,0.9207615127347569,0.07923848726524312
Cumberland,34011,2017,85+,1433.0,726.0,2159.0,0.042587186365788225,0.6637332098193608,0.3362667901806392
Essex,34013,2017,15-24,407.0,6336.0,6743.0,0.023665627807726863,0.06035889070146819,0.9396411092985318
Essex,34013,2017,25-34,7218.0,33541.0,40759.0,0.1430501740790656,0.1770897225152727,0.8229102774847273
Essex,34013,2017,35-44,21140.0,34912.0,56052.0,0.19672338274932616,0.37714978948119604,0.622850210518804
Essex,34013,2017,45-54,32207.0,30888.0,63095.0,0.221441908131177,0.5104524922735557,0.48954750772644423
Essex,34013,2017,55-59,15682.0,13654.0,29336.0,0.10295934411500449,0.5345650395418599,0.46543496045814015
Essex,34013,2017,60-64,15572.0,10964.0,26536.0,0.09313230008984726,0.5868254446789267,0.4131745553210733
Essex,34013,2017,65-74,21181.0,13749.0,34930.0,0.12259237421383648,0.6063841969653593,0.3936158030346407
Essex,34013,2017,75-84,10422.0,7451.0,17873.0,0.06272812780772687,0.5831141945951994,0.4168858054048005
Essex,34013,2017,85+,5081.0,4523.0,9604.0,0.03370676100628931,0.5290503956684715,0.47094960433152855
Gloucester,34015,2017,15-24,139.0,988.0,1127.0,0.010709262989851382,0.1233362910381544,0.8766637089618456
Gloucester,34015,2017,25-34,8303.0,3492.0,11795.0,0.11208141700558744,0.7039423484527342,0.29605765154726577
Gloucester,34015,2017,35-44,14472.0,4099.0,18571.0,0.17647002926755104,0.7792795218351193,0.22072047816488072
Gloucester,34015,2017,45-54,18751.0,4379.0,23130.0,0.21979170626021513,0.8106787721573714,0.18932122784262861
Gloucester,34015,2017,55-59,10879.0,906.0,11785.0,0.11198639248926223,0.9231226134917268,0.07687738650827323
Gloucester,34015,2017,60-64,9989.0,1366.0,11355.0,0.10790033828727812,0.8797005724350506,0.12029942756494937
Gloucester,34015,2017,65-74,13393.0,2357.0,15750.0,0.14966361321220875,0.8503492063492063,0.14965079365079365
Gloucester,34015,2017,75-84,6868.0,1822.0,8690.0,0.08257630468660915,0.7903337169159954,0.2096662830840046
Gloucester,34015,2017,85+,2395.0,638.0,3033.0,0.02882093580143677,0.7896472139795582,0.2103527860204418
Hudson,34017,2017,15-24,579.0,5867.0,6446.0,0.02558891014902384,0.0898231461371393,0.9101768538628607
Hudson,34017,2017,25-34,9692.0,45865.0,55557.0,0.22054655307932325,0.1744514642619292,0.8255485357380709
Hudson,34017,2017,35-44,15953.0,39849.0,55802.0,0.22151913809119275,0.2858858105444249,0.714114189455575
Hudson,34017,2017,45-54,15625.0,29968.0,45593.0,0.18099211610680174,0.34270611716710897,0.657293882832891
Hudson,34017,2017,55-59,8254.0,13165.0,21419.0,0.08502774844584884,0.38535879359447217,0.6146412064055278
Hudson,34017,2017,60-64,9302.0,11447.0,20749.0,0.08236802616849143,0.44831076196443204,0.551689238035568
Hudson,34017,2017,65-74,11752.0,16370.0,28122.0,0.1116368804236501,0.417893464191736,0.582106535808264
Hudson,34017,2017,75-84,6356.0,7074.0,13430.0,0.05331353758941827,0.4732688011913626,0.5267311988086374
Hudson,34017,2017,85+,2465.0,2323.0,4788.0,0.01900708994624979,0.5148287385129491,0.485171261487051
Hunterdon,34019,2017,15-24,272.0,95.0,367.0,0.007983988513498814,0.7411444141689373,0.25885558583106266
Hunterdon,34019,2017,25-34,2078.0,1315.0,3393.0,0.07381382295994952,0.6124373710580607,0.38756262894193927
Hunterdon,34019,2017,35-44,4836.0,1368.0,6204.0,0.13496638893118976,0.7794970986460348,0.2205029013539652
Hunterdon,34019,2017,45-54,9343.0,1887.0,11230.0,0.2443056975656449,0.8319679430097952,0.16803205699020482
Hunterdon,34019,2017,55-59,5018.0,412.0,5430.0,0.11812822242043206,0.9241252302025783,0.07587476979742173
Hunterdon,34019,2017,60-64,5186.0,1283.0,6469.0,0.14073139426110035,0.8016695006956253,0.1983304993043747
Hunterdon,34019,2017,65-74,6377.0,1160.0,7537.0,0.16396545347749472,0.8460926097916943,0.15390739020830568
Hunterdon,34019,2017,75-84,3035.0,379.0,3414.0,0.07427067243892357,0.8889865260691271,0.11101347393087288
Hunterdon,34019,2017,85+,1654.0,269.0,1923.0,0.04183435943176627,0.860114404576183,0.13988559542381696
Mercer,34021,2017,15-24,209.0,2376.0,2585.0,0.02007657836078815,0.08085106382978724,0.9191489361702128
Mercer,34021,2017,25-34,5058.0,10801.0,15859.0,0.12317000240763609,0.31893562015259475,0.6810643798474053
Mercer,34021,2017,35-44,12623.0,10858.0,23481.0,0.18236678394184394,0.5375835782121715,0.46241642178782844
Mercer,34021,2017,45-54,20155.0,7591.0,27746.0,0.21549119659513657,0.7264110142002451,0.27358898579975494
Mercer,34021,2017,55-59,10082.0,2998.0,13080.0,0.10158670984878491,0.7707951070336392,0.22920489296636085
Mercer,34021,2017,60-64,10272.0,4088.0,14360.0,0.11152791692878834,0.7153203342618384,0.28467966573816156
Mercer,34021,2017,65-74,13482.0,4327.0,17809.0,0.1383148100685788,0.7570329608624853,0.24296703913751475
Mercer,34021,2017,75-84,7145.0,2321.0,9466.0,0.07351833298383777,0.754806676526516,0.24519332347348405
Mercer,34021,2017,85+,2715.0,1656.0,4371.0,0.03394766886460542,0.6211393273850377,0.37886067261496226
Middlesex,34023,2017,15-24,151.0,5076.0,5227.0,0.018311694681305748,0.02888846374593457,0.9711115362540654
Middlesex,34023,2017,25-34,10201.0,26219.0,36420.0,0.12758980682861207,0.2800933552992861,0.7199066447007139
Middlesex,34023,2017,35-44,30594.0,25354.0,55948.0,0.19600204592111994,0.5468291985415028,0.4531708014584972
Middlesex,34023,2017,45-54,44070.0,18508.0,62578.0,0.21922885589568605,0.7042411070983413,0.29575889290165874
Middlesex,34023,2017,55-59,22834.0,7216.0,30050.0,0.10527385214716618,0.7598668885191348,0.24013311148086522
Middlesex,34023,2017,60-64,20804.0,5666.0,26470.0,0.09273207541881827,0.7859463543634303,0.2140536456365697
Middlesex,34023,2017,65-74,30502.0,8238.0,38740.0,0.13571743867491576,0.7873515745998968,0.21264842540010326
Middlesex,34023,2017,75-84,14946.0,5394.0,20340.0,0.07125691023871415,0.7348082595870207,0.2651917404129793
Middlesex,34023,2017,85+,7804.0,1869.0,9673.0,0.03388732019366185,0.8067817636720769,0.1932182363279231
Monmouth,34025,2017,15-24,519.0,1732.0,2251.0,0.009549181892613065,0.2305641936916926,0.7694358063083074
Monmouth,34025,2017,25-34,10310.0,12189.0,22499.0,0.09544515477649994,0.4582425885594915,0.5417574114405085
Monmouth,34025,2017,35-44,25415.0,12137.0,37552.0,0.1593029224484255,0.6767948444823179,0.32320515551768214
Monmouth,34025,2017,45-54,40063.0,11652.0,51715.0,0.21938513619568398,0.7746881949144349,0.22531180508556511
Monmouth,34025,2017,55-59,24224.0,5081.0,29305.0,0.12431753681165077,0.826616618324518,0.173383381675482
Monmouth,34025,2017,60-64,22084.0,4466.0,26550.0,0.11263028842686668,0.831789077212806,0.16821092278719396
Monmouth,34025,2017,65-74,31301.0,6909.0,38210.0,0.16209428703542658,0.8191834598272704,0.18081654017272966
Monmouth,34025,2017,75-84,15331.0,3072.0,18403.0,0.07806912233218935,0.8330706949953812,0.1669293050046188
Monmouth,34025,2017,85+,6156.0,3086.0,9242.0,0.039206370080644135,0.6660895909976196,0.33391040900238045
Morris,34027,2017,15-24,251.0,1040.0,1291.0,0.007138354694947306,0.19442292796281951,0.8055770720371804
Morris,34027,2017,25-34,8023.0,11752.0,19775.0,0.10934234244196976,0.4057142857142857,0.5942857142857143
Morris,34027,2017,35-44,21841.0,8693.0,30534.0,0.16883231778119367,0.7153009759612236,0.28469902403877645
Morris,34027,2017,45-54,31896.0,8570.0,40466.0,0.22374954383093545,0.7882172688182671,0.21178273118173283
Morris,34027,2017,55-59,17555.0,4247.0,21802.0,0.12055027812489633,0.8052013576736079,0.19479864232639207
Morris,34027,2017,60-64,14586.0,3499.0,18085.0,0.09999778827120219,0.8065247442632015,0.19347525573679844
Morris,34027,2017,65-74,22177.0,5206.0,27383.0,0.1514094241764075,0.8098820436036958,0.19011795639630427
Morris,34027,2017,75-84,12456.0,2849.0,15305.0,0.08462627312638925,0.8138516824567135,0.1861483175432865
Morris,34027,2017,85+,4705.0,1508.0,6213.0,0.034353677552058565,0.7572831160469983,0.24271688395300178
Ocean,34029,2017,15-24,555.0,2255.0,2810.0,0.01244205147732757,0.19750889679715303,0.802491103202847
Ocean,34029,2017,25-34,11873.0,10627.0,22500.0,0.0996249673451496,0.5276888888888889,0.4723111111111111
Ocean,34029,2017,35-44,20484.0,7787.0,28271.0,0.12517766452509885,0.724558735099572,0.275441264900428
Ocean,34029,2017,45-54,29603.0,9597.0,39200.0,0.17356883199688283,0.7551785714285715,0.24482142857142858
Ocean,34029,2017,55-59,20544.0,3245.0,23789.0,0.10533237102994505,0.8635924166631637,0.13640758333683636
Ocean,34029,2017,60-64,20555.0,3900.0,24455.0,0.10828127006336148,0.8405234103455326,0.1594765896544674
Ocean,34029,2017,65-74,39468.0,3509.0,42977.0,0.19029254318188862,0.9183516764781162,0.0816483235218838
Ocean,34029,2017,75-84,27177.0,2018.0,29195.0,0.12926892985073965,0.9308785750984757,0.06912142490152423
Ocean,34029,2017,85+,10372.0,2278.0,12650.0,0.05601137052960633,0.8199209486166008,0.18007905138339922
Passaic,34031,2017,15-24,223.0,2221.0,2444.0,0.014513322683895795,0.09124386252045827,0.9087561374795418
Passaic,34031,2017,25-34,5338.0,15320.0,20658.0,0.12267439443695553,0.2583986833188111,0.7416013166811889
Passaic,34031,2017,35-44,14354.0,18725.0,33079.0,0.19643461581857158,0.4339308927113879,0.5660691072886121
Passaic,34031,2017,45-54,19080.0,17381.0,36461.0,0.21651810899244048,0.5232988672828501,0.4767011327171498
Passaic,34031,2017,55-59,10777.0,8008.0,18785.0,0.11155186850122033,0.5737024221453287,0.42629757785467126
Passaic,34031,2017,60-64,10420.0,5114.0,15534.0,0.09224629892456516,0.6707866615166731,0.3292133384833269
Passaic,34031,2017,65-74,15572.0,7962.0,23534.0,0.13975308348723553,0.661680972210419,0.338319027789581
Passaic,34031,2017,75-84,8525.0,4367.0,12892.0,0.07655718332274328,0.6612627986348123,0.3387372013651877
Passaic,34031,2017,85+,3076.0,1934.0,5010.0,0.02975112383237231,0.6139720558882236,0.38602794411177643
Salem,34033,2017,15-24,83.0,617.0,700.0,0.028224668360146768,0.11857142857142858,0.8814285714285715
Salem,34033,2017,25-34,1675.0,2180.0,3855.0,0.15543728075480828,0.4345006485084306,0.5654993514915694
Salem,34033,2017,35-44,2103.0,1453.0,3556.0,0.1433813152695456,0.5913948256467941,0.40860517435320587
Salem,34033,2017,45-54,2821.0,1207.0,4028.0,0.16241280593524454,0.7003475670307845,0.2996524329692155
Salem,34033,2017,55-59,1627.0,623.0,2250.0,0.09072214830047176,0.7231111111111111,0.2768888888888889
Salem,34033,2017,60-64,2688.0,596.0,3284.0,0.13241401556388854,0.8185140073081608,0.1814859926918392
Salem,34033,2017,65-74,3390.0,863.0,4253.0,0.17148502076529173,0.7970844110039972,0.20291558899600282
Salem,34033,2017,75-84,1522.0,425.0,1947.0,0.07850489899600822,0.7817154596815614,0.21828454031843864
Salem,34033,2017,85+,695.0,233.0,928.0,0.03741784605459457,0.7489224137931034,0.2510775862068966
Somerset,34035,2017,15-24,26.0,1071.0,1097.0,0.00955475037452531,0.023701002734731084,0.9762989972652689
Somerset,34035,2017,25-34,6054.0,5552.0,11606.0,0.10108699439083023,0.5216267447871791,0.478373255212821
